# Hierarchy: NH Interactions: LNC+LNV M1: 1 DM/M: -8.2 y: -5.9 theta: 1.2 delta: 3.1 phi: 5.2
# t asym mu_e mu_mu mu_tau r11 r22 Re(r12) Im(r12) rb11 rb22 Re(rb12) Im(r12) Smooth-Sphaleron-Asym
0.00615412 -9.78511e-13 3.4075e-08 2.36724e-07 -2.71575e-07 0.196368 0.198586 -0.0023533 0.19745 0.196368 0.198586 -0.000825294 -0.197462 0
0.00621587 -1.03468e-12 3.56183e-08 2.47409e-07 -2.83849e-07 0.1979 0.200171 -0.00239066 0.199008 0.1979 0.200171 -0.000813026 -0.199021 0
0.00627822 -1.09399e-12 3.7228e-08 2.58552e-07 -2.96649e-07 0.199439 0.201766 -0.00242878 0.200574 0.199439 0.201766 -0.000800123 -0.200587 0
0.00634121 -1.15661e-12 3.89067e-08 2.70171e-07 -3.09995e-07 0.200985 0.203369 -0.00246767 0.202148 0.200985 0.203369 -0.000786571 -0.202162 0
0.00640482 -1.22271e-12 4.06571e-08 2.82283e-07 -3.23911e-07 0.202538 0.204981 -0.00250735 0.20373 0.202538 0.204981 -0.000772356 -0.203744 0
0.00646907 -1.29247e-12 4.24821e-08 2.94908e-07 -3.38416e-07 0.204097 0.206602 -0.00254783 0.20532 0.204097 0.206602 -0.000757464 -0.205334 0
0.00653396 -1.3661e-12 4.43844e-08 3.08067e-07 -3.53535e-07 0.205663 0.208232 -0.00258913 0.206917 0.205663 0.208232 -0.00074188 -0.206932 0
0.0065995 -1.44379e-12 4.63672e-08 3.21778e-07 -3.69291e-07 0.207236 0.20987 -0.00263126 0.208521 0.207236 0.20987 -0.000725591 -0.208537 0
0.00666569 -1.52577e-12 4.84336e-08 3.36064e-07 -3.85709e-07 0.208815 0.211518 -0.00267422 0.210134 0.208815 0.211518 -0.000708582 -0.21015 0
0.00673255 -1.61226e-12 5.05867e-08 3.50946e-07 -4.02813e-07 0.2104 0.213173 -0.00271804 0.211753 0.2104 0.213173 -0.00069084 -0.21177 0
0.00680007 -1.70349e-12 5.28298e-08 3.66448e-07 -4.2063e-07 0.211991 0.214838 -0.00276273 0.213381 0.211991 0.214838 -0.000672352 -0.213397 0
0.00686828 -1.79972e-12 5.51664e-08 3.82591e-07 -4.39186e-07 0.213589 0.216511 -0.0028083 0.215015 0.213589 0.216511 -0.000653104 -0.215033 0
0.00693716 -1.9012e-12 5.76e-08 3.99401e-07 -4.58509e-07 0.215192 0.218193 -0.00285475 0.216657 0.215192 0.218193 -0.000633081 -0.216675 0
0.00700673 -2.00821e-12 6.01342e-08 4.169e-07 -4.78629e-07 0.216802 0.219884 -0.00290211 0.218306 0.216802 0.219884 -0.000612273 -0.218325 0
0.007077 -2.12103e-12 6.27727e-08 4.35117e-07 -4.99573e-07 0.218417 0.221583 -0.00295038 0.219962 0.218417 0.221583 -0.000590666 -0.219981 0
0.00714797 -2.23997e-12 6.55195e-08 4.54075e-07 -5.21372e-07 0.220038 0.223291 -0.00299958 0.221626 0.220038 0.223291 -0.000568247 -0.221645 0
0.00721965 -2.36534e-12 6.83784e-08 4.73803e-07 -5.44058e-07 0.221664 0.225007 -0.00304972 0.223296 0.221664 0.225007 -0.000545005 -0.223316 0
0.00729204 -2.49747e-12 7.13536e-08 4.94327e-07 -5.67663e-07 0.223296 0.226732 -0.0031008 0.224973 0.223296 0.226732 -0.000520927 -0.224994 0
0.00736516 -2.6367e-12 7.44492e-08 5.15677e-07 -5.92218e-07 0.224933 0.228466 -0.00315284 0.226657 0.224933 0.228466 -0.000496004 -0.226679 0
0.00743901 -2.7834e-12 7.76696e-08 5.37881e-07 -6.17759e-07 0.226575 0.230208 -0.00320585 0.228348 0.226575 0.230208 -0.000470223 -0.22837 0
0.00751361 -2.93794e-12 8.10192e-08 5.6097e-07 -6.44321e-07 0.228222 0.231958 -0.00325983 0.230046 0.228222 0.231958 -0.000443574 -0.230069 0
0.00758894 -3.10073e-12 8.45026e-08 5.84974e-07 -6.71938e-07 0.229874 0.233718 -0.0033148 0.23175 0.229874 0.233718 -0.000416049 -0.231774 0
0.00766503 -3.27216e-12 8.81245e-08 6.09926e-07 -7.00647e-07 0.23153 0.235485 -0.00337075 0.233461 0.23153 0.235485 -0.000387637 -0.233485 0
0.00774188 -3.45269e-12 9.18897e-08 6.35858e-07 -7.30487e-07 0.233191 0.237261 -0.00342771 0.235178 0.233191 0.237261 -0.000358329 -0.235203 0
0.0078195 -3.64275e-12 9.58031e-08 6.62802e-07 -7.61496e-07 0.234857 0.239046 -0.00348567 0.236902 0.234857 0.239046 -0.000328119 -0.236927 0
0.00789789 -3.84282e-12 9.98699e-08 6.90794e-07 -7.93714e-07 0.236527 0.240838 -0.00354465 0.238632 0.236527 0.240838 -0.000296998 -0.238658 0
0.00797707 -4.05341e-12 1.04095e-07 7.19868e-07 -8.27181e-07 0.238201 0.242639 -0.00360464 0.240368 0.238201 0.242639 -0.00026496 -0.240395 0
0.00805704 -4.27502e-12 1.08485e-07 7.50061e-07 -8.61938e-07 0.239879 0.244449 -0.00366565 0.24211 0.239879 0.244449 -0.000231999 -0.242138 0
0.00813781 -4.50819e-12 1.13043e-07 7.81409e-07 -8.9803e-07 0.24156 0.246267 -0.00372769 0.243858 0.24156 0.246267 -0.000198111 -0.243887 0
0.00821939 -4.75349e-12 1.17777e-07 8.13949e-07 -9.35498e-07 0.243245 0.248093 -0.00379075 0.245612 0.243245 0.248093 -0.000163289 -0.245641 0
0.00830179 -5.0115e-12 1.22691e-07 8.4772e-07 -9.74389e-07 0.244934 0.249927 -0.00385484 0.247372 0.244934 0.249927 -0.000127532 -0.247402 0
0.008385 -5.28284e-12 1.27792e-07 8.82762e-07 -1.01475e-06 0.246626 0.251769 -0.00391996 0.249137 0.246626 0.251769 -9.0837e-05 -0.249168 0
0.00846905 -5.56815e-12 1.33085e-07 9.19113e-07 -1.05662e-06 0.248321 0.25362 -0.00398611 0.250908 0.248321 0.25362 -5.32019e-05 -0.25094 0
0.00855395 -5.8681e-12 1.38577e-07 9.56816e-07 -1.10005e-06 0.250019 0.255479 -0.00405328 0.252684 0.250019 0.255479 -1.46265e-05 -0.252717 0
0.00863968 -6.18337e-12 1.44274e-07 9.95912e-07 -1.14509e-06 0.251719 0.257346 -0.00412149 0.254466 0.251719 0.257346 2.4889e-05 -0.254499 0
0.00872628 -6.5147e-12 1.50182e-07 1.03644e-06 -1.1918e-06 0.253422 0.259221 -0.00419071 0.256253 0.253422 0.259221 6.53433e-05 -0.256287 0
0.00881374 -6.86283e-12 1.56308e-07 1.07845e-06 -1.24021e-06 0.255128 0.261103 -0.00426096 0.258045 0.255128 0.261103 0.000106734 -0.25808 0
0.00890208 -7.22856e-12 1.62659e-07 1.12199e-06 -1.29038e-06 0.256835 0.262994 -0.00433221 0.259842 0.256835 0.262994 0.000149057 -0.259878 0
0.0089913 -7.6127e-12 1.6924e-07 1.16709e-06 -1.34237e-06 0.258544 0.264893 -0.00440447 0.261643 0.258544 0.264893 0.000192308 -0.26168 0
0.00908142 -8.0161e-12 1.7606e-07 1.2138e-06 -1.39623e-06 0.260255 0.2668 -0.00447773 0.26345 0.260255 0.2668 0.000236482 -0.263487 0
0.00917243 -8.43965e-12 1.83125e-07 1.26218e-06 -1.452e-06 0.261968 0.268714 -0.00455198 0.26526 0.261968 0.268714 0.000281571 -0.265299 0
0.00926435 -8.88426e-12 1.90443e-07 1.31226e-06 -1.50975e-06 0.263682 0.270636 -0.0046272 0.267076 0.263682 0.270636 0.000327567 -0.267116 0
0.0093572 -9.35089e-12 1.9802e-07 1.3641e-06 -1.56954e-06 0.265396 0.272566 -0.0047034 0.268895 0.265396 0.272566 0.000374461 -0.268936 0
0.00945097 -9.84054e-12 2.05864e-07 1.41774e-06 -1.63141e-06 0.267112 0.274504 -0.00478055 0.270719 0.267112 0.274504 0.000422244 -0.270761 0
0.00954568 -1.03542e-11 2.13982e-07 1.47323e-06 -1.69543e-06 0.268828 0.276449 -0.00485863 0.272547 0.268828 0.276449 0.000470902 -0.27259 0
0.00964134 -1.0893e-11 2.22383e-07 1.53063e-06 -1.76166e-06 0.270545 0.278402 -0.00493765 0.274378 0.270545 0.278402 0.000520423 -0.274422 0
0.00973795 -1.14581e-11 2.31073e-07 1.58998e-06 -1.83014e-06 0.272262 0.280363 -0.00501757 0.276214 0.272262 0.280363 0.000570795 -0.276259 0
0.00983553 -1.20505e-11 2.40061e-07 1.65133e-06 -1.90096e-06 0.273979 0.282331 -0.00509839 0.278052 0.273979 0.282331 0.000622001 -0.278098 0
0.00993408 -1.26715e-11 2.49354e-07 1.71474e-06 -1.97415e-06 0.275695 0.284306 -0.00518008 0.279895 0.275695 0.284306 0.000674025 -0.279942 0
0.0100336 -1.33222e-11 2.58961e-07 1.78026e-06 -2.0498e-06 0.277411 0.286289 -0.00526262 0.28174 0.277411 0.286289 0.000726851 -0.281788 0
0.0101342 -1.40041e-11 2.6889e-07 1.84794e-06 -2.12795e-06 0.279126 0.288279 -0.00534599 0.283589 0.279126 0.288279 0.00078046 -0.283638 0
0.0102357 -1.47184e-11 2.79149e-07 1.91784e-06 -2.20867e-06 0.28084 0.290276 -0.00543018 0.28544 0.28084 0.290276 0.000834833 -0.28549 0
0.0103383 -1.54665e-11 2.89746e-07 1.99e-06 -2.29202e-06 0.282553 0.29228 -0.00551516 0.287294 0.282553 0.29228 0.00088995 -0.287346 0
0.0104418 -1.62498e-11 3.0069e-07 2.06449e-06 -2.37807e-06 0.284264 0.294291 -0.0056009 0.289151 0.284264 0.294291 0.000945791 -0.289204 0
0.0105465 -1.70698e-11 3.11989e-07 2.14135e-06 -2.46689e-06 0.285974 0.29631 -0.00568738 0.29101 0.285974 0.29631 0.00100233 -0.291064 0
0.0106521 -1.7928e-11 3.23652e-07 2.22064e-06 -2.55852e-06 0.287681 0.298335 -0.00577457 0.292872 0.287681 0.298335 0.00105955 -0.292927 0
0.0107588 -1.8826e-11 3.35687e-07 2.30243e-06 -2.65305e-06 0.289386 0.300367 -0.00586245 0.294735 0.289386 0.300367 0.00111743 -0.294792 0
0.0108666 -1.97654e-11 3.48103e-07 2.38675e-06 -2.75054e-06 0.291089 0.302406 -0.005951 0.296601 0.291089 0.302406 0.00117594 -0.296658 0
0.0109755 -2.07479e-11 3.6091e-07 2.47367e-06 -2.85105e-06 0.292789 0.304452 -0.00604019 0.298468 0.292789 0.304452 0.00123505 -0.298526 0
0.0110855 -2.17752e-11 3.74115e-07 2.56325e-06 -2.95465e-06 0.294485 0.306504 -0.00612998 0.300337 0.294485 0.306504 0.00129475 -0.300396 0
0.0111965 -2.28491e-11 3.87728e-07 2.65554e-06 -3.0614e-06 0.296179 0.308563 -0.00622035 0.302207 0.296179 0.308563 0.00135502 -0.302268 0
0.0113087 -2.39714e-11 4.01757e-07 2.7506e-06 -3.17138e-06 0.297868 0.310628 -0.00631128 0.304078 0.297868 0.310628 0.00141581 -0.30414 0
0.011422 -2.5144e-11 4.16213e-07 2.84848e-06 -3.28465e-06 0.299554 0.312699 -0.00640273 0.30595 0.299554 0.312699 0.00147712 -0.306013 0
0.0115364 -2.6369e-11 4.31104e-07 2.94924e-06 -3.40128e-06 0.301236 0.314777 -0.00649469 0.307823 0.301236 0.314777 0.00153892 -0.307887 0
0.0116519 -2.76482e-11 4.46439e-07 3.05295e-06 -3.52133e-06 0.302914 0.316861 -0.00658712 0.309696 0.302914 0.316861 0.00160118 -0.309762 0
0.0117687 -2.89838e-11 4.62227e-07 3.15965e-06 -3.64488e-06 0.304586 0.31895 -0.00667999 0.31157 0.304586 0.31895 0.00166388 -0.311637 0
0.0118866 -3.03779e-11 4.78479e-07 3.2694e-06 -3.77199e-06 0.306254 0.321046 -0.00677329 0.313444 0.306254 0.321046 0.001727 -0.313513 0
0.0120056 -3.18327e-11 4.95203e-07 3.38227e-06 -3.90274e-06 0.307917 0.323148 -0.00686699 0.315318 0.307917 0.323148 0.00179052 -0.315388 0
0.0121259 -3.33505e-11 5.12408e-07 3.49831e-06 -4.03719e-06 0.309574 0.325255 -0.00696107 0.317192 0.309574 0.325255 0.00185443 -0.317263 0
0.0122473 -3.49336e-11 5.30106e-07 3.61758e-06 -4.17541e-06 0.311225 0.327368 -0.0070555 0.319065 0.311225 0.327368 0.00191869 -0.319137 0
0.01237 -3.65843e-11 5.48304e-07 3.74014e-06 -4.31748e-06 0.312871 0.329486 -0.00715027 0.320938 0.312871 0.329486 0.00198331 -0.321011 0
0.0124939 -3.83051e-11 5.67013e-07 3.86604e-06 -4.46346e-06 0.314509 0.331609 -0.00724536 0.322809 0.31451 0.331609 0.00204826 -0.322884 0
0.012619 -4.00985e-11 5.86243e-07 3.99535e-06 -4.61342e-06 0.316142 0.333738 -0.00734076 0.32468 0.316142 0.333738 0.00211353 -0.324756 0
0.0127454 -4.19671e-11 6.06004e-07 4.12813e-06 -4.76744e-06 0.317767 0.335872 -0.00743645 0.326549 0.317767 0.335872 0.00217912 -0.326627 0
0.0128731 -4.39136e-11 6.26305e-07 4.26444e-06 -4.9256e-06 0.319386 0.338011 -0.00753243 0.328417 0.319386 0.338011 0.00224502 -0.328496 0
0.013002 -4.59406e-11 6.47158e-07 4.40433e-06 -5.08795e-06 0.320996 0.340155 -0.00762868 0.330283 0.320996 0.340155 0.00231122 -0.330363 0
0.0131322 -4.80509e-11 6.68572e-07 4.54788e-06 -5.25459e-06 0.3226 0.342303 -0.00772521 0.332147 0.3226 0.342304 0.00237773 -0.332229 0
0.0132638 -5.02475e-11 6.90558e-07 4.69514e-06 -5.42558e-06 0.324195 0.344457 -0.00782202 0.334009 0.324195 0.344457 0.00244456 -0.334092 0
0.0133966 -5.25332e-11 7.13128e-07 4.84618e-06 -5.601e-06 0.325781 0.346614 -0.0079191 0.335869 0.325781 0.346614 0.0025117 -0.335953 0
0.0135308 -5.4911e-11 7.36291e-07 5.00106e-06 -5.78093e-06 0.327359 0.348776 -0.00801648 0.337725 0.327359 0.348776 0.00257918 -0.337811 0
0.0136663 -5.7384e-11 7.60059e-07 5.15984e-06 -5.96545e-06 0.328929 0.350942 -0.00811416 0.339579 0.328929 0.350942 0.002647 -0.339666 0
0.0138031 -5.99554e-11 7.84444e-07 5.32261e-06 -6.15464e-06 0.330489 0.353113 -0.00821217 0.34143 0.330489 0.353113 0.00271521 -0.341518 0
0.0139414 -6.26284e-11 8.09457e-07 5.48942e-06 -6.34858e-06 0.332039 0.355287 -0.00831052 0.343277 0.332039 0.355287 0.00278381 -0.343367 0
0.014081 -6.54062e-11 8.35111e-07 5.66034e-06 -6.54736e-06 0.33358 0.357465 -0.00840924 0.345121 0.33358 0.357465 0.00285284 -0.345212 0
0.014222 -6.82924e-11 8.61417e-07 5.83545e-06 -6.75107e-06 0.33511 0.359647 -0.00850837 0.346961 0.33511 0.359647 0.00292234 -0.347053 0
0.0143644 -7.12902e-11 8.88389e-07 6.01483e-06 -6.9598e-06 0.33663 0.361832 -0.00860794 0.348797 0.33663 0.361832 0.00299235 -0.34889 0
0.0145083 -7.44034e-11 9.1604e-07 6.19855e-06 -7.17364e-06 0.33814 0.364021 -0.008708 0.350628 0.33814 0.364021 0.00306292 -0.350723 0
0.0146535 -7.76356e-11 9.44384e-07 6.38669e-06 -7.39269e-06 0.339638 0.366213 -0.0088086 0.352455 0.339638 0.366213 0.0031341 -0.352551 0
0.0148003 -8.09904e-11 9.73435e-07 6.57934e-06 -7.61705e-06 0.341125 0.368408 -0.0089098 0.354277 0.341125 0.368408 0.00320596 -0.354374 0
0.0149485 -8.44717e-11 1.00321e-06 6.77657e-06 -7.84682e-06 0.3426 0.370607 -0.00901166 0.356094 0.3426 0.370607 0.00327856 -0.356193 0
0.0150982 -8.80834e-11 1.03372e-06 6.97849e-06 -8.08212e-06 0.344063 0.372808 -0.00911424 0.357905 0.344063 0.372808 0.00335197 -0.358005 0
0.0152493 -9.18296e-11 1.06498e-06 7.18519e-06 -8.32305e-06 0.345513 0.375013 -0.00921762 0.359711 0.345513 0.375013 0.00342627 -0.359813 0
0.015402 -9.57143e-11 1.09701e-06 7.39676e-06 -8.56974e-06 0.346951 0.37722 -0.00932188 0.361511 0.346951 0.37722 0.00350154 -0.361614 0
0.0155563 -9.97418e-11 1.12983e-06 7.61331e-06 -8.8223e-06 0.348376 0.37943 -0.00942711 0.363305 0.348376 0.37943 0.00357788 -0.363409 0
0.015712 -1.03916e-10 1.16346e-06 7.83495e-06 -9.08088e-06 0.349787 0.381642 -0.00953339 0.365092 0.349787 0.381642 0.00365538 -0.365198 0
0.0158693 -1.08243e-10 1.19791e-06 8.06178e-06 -9.34559e-06 0.351184 0.383858 -0.00964082 0.366873 0.351184 0.383858 0.00373413 -0.36698 0
0.0160282 -1.12725e-10 1.2332e-06 8.29393e-06 -9.61659e-06 0.352567 0.386075 -0.00974949 0.368646 0.352568 0.386075 0.00381424 -0.368756 0
0.0161887 -1.17368e-10 1.26936e-06 8.53152e-06 -9.89403e-06 0.353936 0.388296 -0.00985953 0.370413 0.353936 0.388296 0.00389583 -0.370524 0
0.0163508 -1.22177e-10 1.3064e-06 8.77469e-06 -1.01781e-05 0.355289 0.390518 -0.00997103 0.372172 0.355289 0.390518 0.003979 -0.372284 0
0.0165145 -1.27156e-10 1.34436e-06 9.02357e-06 -1.04688e-05 0.356627 0.392743 -0.0100841 0.373923 0.356627 0.392743 0.00406387 -0.374037 0
0.0166799 -1.32312e-10 1.38325e-06 9.2783e-06 -1.07666e-05 0.357949 0.394971 -0.0101989 0.375667 0.357949 0.394971 0.00415057 -0.375782 0
0.0168469 -1.37648e-10 1.4231e-06 9.53903e-06 -1.10714e-05 0.359255 0.397201 -0.0103155 0.377401 0.359255 0.397201 0.00423921 -0.377519 0
0.0170155 -1.4317e-10 1.46394e-06 9.80594e-06 -1.13835e-05 0.360544 0.399433 -0.010434 0.379128 0.360544 0.399433 0.00432993 -0.379247 0
0.0171859 -1.48885e-10 1.50579e-06 1.00792e-05 -1.17031e-05 0.361815 0.401668 -0.0105546 0.380845 0.361815 0.401668 0.00442284 -0.380966 0
0.0173579 -1.54797e-10 1.54868e-06 1.03589e-05 -1.20305e-05 0.363069 0.403905 -0.0106773 0.382554 0.363069 0.403905 0.00451807 -0.382676 0
0.0175317 -1.60913e-10 1.59264e-06 1.06453e-05 -1.23657e-05 0.364305 0.406145 -0.0108024 0.384252 0.364305 0.406145 0.00461576 -0.384377 0
0.0177072 -1.67239e-10 1.63771e-06 1.09387e-05 -1.27091e-05 0.365522 0.408387 -0.0109298 0.385941 0.365522 0.408387 0.00471601 -0.386068 0
0.0178845 -1.73781e-10 1.68392e-06 1.12391e-05 -1.30609e-05 0.36672 0.410632 -0.0110598 0.387621 0.36672 0.410632 0.00481896 -0.387748 0
0.0180636 -1.80545e-10 1.7313e-06 1.15467e-05 -1.34213e-05 0.367898 0.41288 -0.0111924 0.389289 0.367898 0.41288 0.00492473 -0.389419 0
0.0182444 -1.87539e-10 1.77988e-06 1.18619e-05 -1.37907e-05 0.369055 0.41513 -0.0113278 0.390947 0.369056 0.41513 0.00503341 -0.391079 0
0.018427 -1.94769e-10 1.82972e-06 1.21849e-05 -1.41692e-05 0.370192 0.417384 -0.0114661 0.392594 0.370193 0.417384 0.00514513 -0.392728 0
0.0186115 -2.02243e-10 1.88083e-06 1.25158e-05 -1.45571e-05 0.371308 0.419641 -0.0116073 0.39423 0.371308 0.419641 0.00525998 -0.394366 0
0.0187978 -2.09967e-10 1.93327e-06 1.28549e-05 -1.49548e-05 0.372402 0.421901 -0.0117515 0.395855 0.372402 0.421901 0.00537806 -0.395993 0
0.018986 -2.1795e-10 1.98707e-06 1.32025e-05 -1.53625e-05 0.373473 0.424165 -0.0118989 0.397467 0.373473 0.424165 0.00549944 -0.397607 0
0.0191761 -2.262e-10 2.04229e-06 1.35588e-05 -1.57806e-05 0.374521 0.426432 -0.0120494 0.399068 0.374521 0.426432 0.0056242 -0.39921 0
0.019368 -2.34725e-10 2.09895e-06 1.39241e-05 -1.62093e-05 0.375546 0.428704 -0.0122032 0.400655 0.375546 0.428704 0.00575241 -0.4008 0
0.0195619 -2.43533e-10 2.15712e-06 1.42987e-05 -1.66491e-05 0.376546 0.430979 -0.0123603 0.402231 0.376546 0.430979 0.00588411 -0.402378 0
0.0197577 -2.52633e-10 2.21683e-06 1.46828e-05 -1.71001e-05 0.377521 0.433259 -0.0125207 0.403793 0.377521 0.433259 0.00601934 -0.403942 0
0.0199555 -2.62035e-10 2.27813e-06 1.50768e-05 -1.75629e-05 0.378471 0.435543 -0.0126844 0.405341 0.378471 0.435544 0.00615812 -0.405493 0
0.0201552 -2.71748e-10 2.34108e-06 1.54809e-05 -1.80377e-05 0.379394 0.437833 -0.0128515 0.406876 0.379395 0.437833 0.00630045 -0.40703 0
0.020357 -2.81781e-10 2.40572e-06 1.58955e-05 -1.85248e-05 0.380291 0.440127 -0.0130219 0.408396 0.380291 0.440127 0.00644634 -0.408553 0
0.0205608 -2.92145e-10 2.47211e-06 1.63208e-05 -1.90248e-05 0.381161 0.442427 -0.0131955 0.409903 0.381161 0.442427 0.00659575 -0.410062 0
0.0207666 -3.0285e-10 2.54029e-06 1.67572e-05 -1.95378e-05 0.382002 0.444732 -0.0133725 0.411394 0.382003 0.444733 0.00674864 -0.411556 0
0.0209744 -3.13906e-10 2.61032e-06 1.72049e-05 -2.00644e-05 0.382816 0.447044 -0.0135526 0.412871 0.382816 0.447044 0.00690496 -0.413036 0
0.0211844 -3.25326e-10 2.68225e-06 1.76644e-05 -2.06048e-05 0.383599 0.449362 -0.0137358 0.414332 0.3836 0.449362 0.00706463 -0.414499 0
0.0213964 -3.3712e-10 2.75615e-06 1.81358e-05 -2.11595e-05 0.384354 0.451686 -0.013922 0.415777 0.384354 0.451686 0.00722756 -0.415947 0
0.0216106 -3.49301e-10 2.83205e-06 1.86196e-05 -2.17289e-05 0.385078 0.454017 -0.0141111 0.417206 0.385078 0.454017 0.00739364 -0.417379 0
0.0218269 -3.61879e-10 2.91002e-06 1.9116e-05 -2.23132e-05 0.385771 0.456355 -0.014303 0.418619 0.385771 0.456355 0.00756276 -0.418795 0
0.0220454 -3.74869e-10 2.99012e-06 1.96254e-05 -2.2913e-05 0.386432 0.4587 -0.0144975 0.420014 0.386432 0.458701 0.00773478 -0.420194 0
0.022266 -3.88282e-10 3.07239e-06 2.0148e-05 -2.35286e-05 0.387062 0.461053 -0.0146945 0.421393 0.387062 0.461054 0.00790954 -0.421575 0
0.0224889 -4.02133e-10 3.15689e-06 2.06843e-05 -2.41603e-05 0.387659 0.463414 -0.0148938 0.422754 0.387659 0.463415 0.00808689 -0.422939 0
0.022714 -4.16433e-10 3.24368e-06 2.12344e-05 -2.48086e-05 0.388223 0.465784 -0.0150952 0.424098 0.388223 0.465784 0.00826665 -0.424286 0
0.0229413 -4.31199e-10 3.33281e-06 2.17987e-05 -2.54738e-05 0.388754 0.468161 -0.0152985 0.425423 0.388754 0.468161 0.00844866 -0.425614 0
0.0231709 -4.46443e-10 3.42433e-06 2.23776e-05 -2.61562e-05 0.389251 0.470547 -0.0155037 0.426729 0.389251 0.470547 0.00863272 -0.426924 0
0.0234028 -4.62179e-10 3.51831e-06 2.29712e-05 -2.68563e-05 0.389713 0.472942 -0.0157103 0.428017 0.389713 0.472942 0.00881864 -0.428214 0
0.0236371 -4.78424e-10 3.61478e-06 2.35798e-05 -2.75743e-05 0.390141 0.475346 -0.0159184 0.429285 0.390141 0.475346 0.00900625 -0.429486 0
0.0238736 -4.95192e-10 3.71382e-06 2.42039e-05 -2.83107e-05 0.390534 0.477759 -0.0161276 0.430534 0.390534 0.47776 0.00919534 -0.430738 0
0.0241126 -5.12499e-10 3.81546e-06 2.48435e-05 -2.90657e-05 0.390892 0.480182 -0.0163378 0.431762 0.390892 0.480182 0.00938575 -0.43197 0
0.0243539 -5.3036e-10 3.91976e-06 2.54991e-05 -2.98397e-05 0.391214 0.482614 -0.0165488 0.43297 0.391214 0.482614 0.00957731 -0.433181 0
0.0245976 -5.48791e-10 4.02676e-06 2.61707e-05 -3.06331e-05 0.3915 0.485056 -0.0167605 0.434158 0.3915 0.485056 0.00976985 -0.434372 0
0.0248438 -5.67809e-10 4.13653e-06 2.68588e-05 -3.1446e-05 0.391749 0.487507 -0.0169727 0.435324 0.39175 0.487508 0.00996322 -0.435541 0
0.0250924 -5.8743e-10 4.24911e-06 2.75635e-05 -3.22789e-05 0.391963 0.489969 -0.0171852 0.436469 0.391963 0.489969 0.0101573 -0.43669 0
0.0253436 -6.0767e-10 4.36455e-06 2.82851e-05 -3.3132e-05 0.39214 0.492441 -0.017398 0.437592 0.39214 0.492441 0.010352 -0.437816 0
0.0255972 -6.28548e-10 4.48291e-06 2.90239e-05 -3.40056e-05 0.39228 0.494922 -0.017611 0.438693 0.392281 0.494923 0.0105472 -0.43892 0
0.0258534 -6.50079e-10 4.60422e-06 2.978e-05 -3.49001e-05 0.392384 0.497415 -0.0178241 0.439771 0.392384 0.497415 0.0107429 -0.440001 0
0.0261121 -6.72282e-10 4.72854e-06 3.05536e-05 -3.58157e-05 0.39245 0.499917 -0.0180373 0.440826 0.392451 0.499918 0.0109391 -0.44106 0
0.0263734 -6.95173e-10 4.85593e-06 3.13452e-05 -3.67528e-05 0.39248 0.50243 -0.0182505 0.441858 0.39248 0.502431 0.0111357 -0.442095 0
0.0266374 -7.18771e-10 4.98643e-06 3.21547e-05 -3.77116e-05 0.392472 0.504954 -0.0184639 0.442866 0.392472 0.504954 0.0113328 -0.443106 0
0.0269039 -7.43094e-10 5.1201e-06 3.29826e-05 -3.86925e-05 0.392427 0.507488 -0.0186774 0.443849 0.392427 0.507489 0.0115305 -0.444093 0
0.0271732 -7.6816e-10 5.257e-06 3.38291e-05 -3.96958e-05 0.392345 0.510034 -0.0188912 0.444808 0.392345 0.510034 0.0117288 -0.445055 0
0.0274451 -7.93987e-10 5.39718e-06 3.46944e-05 -4.07218e-05 0.392225 0.51259 -0.0191055 0.445742 0.392225 0.512591 0.011928 -0.445993 0
0.0277198 -8.20593e-10 5.54069e-06 3.55789e-05 -4.17708e-05 0.392068 0.515158 -0.0193203 0.446651 0.392068 0.515159 0.0121282 -0.446905 0
0.0279972 -8.47998e-10 5.68761e-06 3.64827e-05 -4.28433e-05 0.391873 0.517737 -0.0195359 0.447534 0.391874 0.517738 0.0123296 -0.447791 0
0.0282773 -8.7622e-10 5.83799e-06 3.74062e-05 -4.39396e-05 0.39164 0.520329 -0.0197525 0.44839 0.391641 0.520329 0.0125324 -0.448651 0
0.0285603 -9.0528e-10 5.99191e-06 3.83497e-05 -4.50601e-05 0.39137 0.522932 -0.0199705 0.44922 0.391371 0.522933 0.0127369 -0.449484 0
0.0288461 -9.35196e-10 6.14944e-06 3.93137e-05 -4.62053e-05 0.391062 0.525548 -0.0201899 0.450022 0.391062 0.525548 0.0129434 -0.450289 0
0.0291348 -9.65988e-10 6.31065e-06 4.02983e-05 -4.73756e-05 0.390715 0.528176 -0.0204112 0.450797 0.390716 0.528177 0.0131522 -0.451067 0
0.0294263 -9.97677e-10 6.47563e-06 4.13042e-05 -4.85716e-05 0.39033 0.530818 -0.0206346 0.451543 0.390331 0.530819 0.0133636 -0.451817 0
0.0297208 -1.03028e-09 6.64446e-06 4.23315e-05 -4.97937e-05 0.389907 0.533474 -0.0208605 0.45226 0.389908 0.533475 0.0135779 -0.452538 0
0.0300182 -1.06383e-09 6.81722e-06 4.3381e-05 -5.10425e-05 0.389445 0.536145 -0.0210891 0.452948 0.389445 0.536146 0.0137954 -0.45323 0
0.0303186 -1.09833e-09 6.99402e-06 4.44529e-05 -5.23186e-05 0.388943 0.53883 -0.0213207 0.453606 0.388944 0.538831 0.0140164 -0.453891 0
